Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P75838,P75838,UPF0142 protein ycaO,ycaO,>sp|P75838|YCAO_ECOLI UPF0142 protein ycaO OS=Escherichia coli (strain K12) GN=ycaO PE=3 SV=2,ECOLI,27.60877599830514,27.977606328153,27.658575203227954,28.193706647206703,28.161684950815697,27.693944660296786,28.165773103757623,28.245541340963122
P75839,P75839,UPF0702 transmembrane protein ycaP,ycaP,>sp|P75839|YCAP_ECOLI UPF0702 transmembrane protein ycaP OS=Escherichia coli (strain K12) GN=ycaP PE=3 SV=1,ECOLI,25.674078048545645,25.33616873918092,24.938683951700888,25.240032462472904,25.957196698637013,24.973041280817043,25.612817868139857,26.169633999270246
P75849,P75849,Uncharacterized protein ycbL,ycbL,>sp|P75849|YCBL_ECOLI Uncharacterized protein ycbL OS=Escherichia coli (strain K12) GN=ycbL PE=3 SV=1,ECOLI,28.363942436517647,28.977274317939603,28.859040928691428,29.1467647510013,29.02044159679739,28.634250014305785,29.271102666979388,29.33710024955304
P75863,P75863,Uncharacterized protein ycbX,ycbX,>sp|P75863|YCBX_ECOLI Uncharacterized protein ycbX OS=Escherichia coli (strain K12) GN=ycbX PE=1 SV=1,ECOLI,27.91668439279573,28.263512091883847,28.23791113554232,28.607694609219976,28.49477706862381,28.121811058997437,28.390382498316953,28.37128797119147
P75864,P75864,Ribosomal RNA large subunit methyltransferase L,rlmL,>sp|P75864|RLML_ECOLI Ribosomal RNA large subunit methyltransferase L OS=Escherichia coli (strain K12) GN=rlmL PE=1 SV=1,ECOLI,29.221739338106083,29.118952587064065,29.255028494340216,29.23921486316933,29.098703912302895,28.839226541007555,29.062260123897865,28.981989007906947
P75867,P75867,Putative Lon protease homolog,ycbZ,>sp|P75867|LONH_ECOLI Putative Lon protease homolog OS=Escherichia coli (strain K12) GN=ycbZ PE=3 SV=1,ECOLI,27.980149516004452,27.781439633052457,27.768277058125577,27.541245938888082,27.74077765207835,27.773586241731316,27.930807473333303,27.732378044500308
P75874,P75874,Uncharacterized protein yccU,yccU,>sp|P75874|YCCU_ECOLI Uncharacterized protein yccU OS=Escherichia coli (strain K12) GN=yccU PE=1 SV=2,ECOLI,30.122063935027697,30.03708638192031,29.871653234277133,30.132740665297753,29.994135287311614,29.85685191247436,30.205683689443617,29.89662032309026
P75876,P75876,Ribosomal RNA large subunit methyltransferase I,rlmI,>sp|P75876|RLMI_ECOLI Ribosomal RNA large subunit methyltransferase I OS=Escherichia coli (strain K12) GN=rlmI PE=1 SV=2,ECOLI,27.755878496608254,28.085406519278735,27.93573201417837,28.323016608506094,28.071884369319164,27.895876901033773,27.90401387376307,28.08676909183513
P75913,P75913,Glyoxylate/hydroxypyruvate reductase A,ghrA,>sp|P75913|GHRA_ECOLI Glyoxylate/hydroxypyruvate reductase A OS=Escherichia coli (strain K12) GN=ghrA PE=1 SV=2,ECOLI,30.35066067433695,30.52065372341862,30.384857525116637,30.573222643673567,30.64059069367108,30.404905062710377,30.507897055867005,30.723819293001732
P75914,P75914,Probable phosphatase YcdX,ycdX,>sp|P75914|YCDX_ECOLI Probable phosphatase YcdX OS=Escherichia coli (strain K12) GN=ycdX PE=1 SV=1,ECOLI,28.398068220422275,28.55084698870575,28.29819867919695,28.56141249729078,28.88736126541228,28.397611861872434,28.529251938342775,28.57227989875058
P75915,P75915,Chaperone protein YcdY,ycdY,>sp|P75915|YCDY_ECOLI Chaperone protein YcdY OS=Escherichia coli (strain K12) GN=ycdY PE=1 SV=1,ECOLI,27.698692209649145,28.285311470169198,28.503490809032122,28.529001816731302,28.526206334862174,28.287301843090667,28.7658784472138,28.658657625217025
P75919,P75919,Uncharacterized protein YmdC,ymdC,>sp|P75919|YMDC_ECOLI Uncharacterized protein YmdC OS=Escherichia coli (strain K12) GN=ymdC PE=3 SV=2,ECOLI,28.894508482803566,28.071683659478396,28.0521306842073,27.6071636535466,27.85848730646365,28.535598024282002,28.51466345279826,28.575774716575687
P75931,P75931,Putative oxidoreductase YceM,yceM,>sp|P75931|MVIM_ECOLI Virulence factor mviM homolog OS=Escherichia coli (strain K12) GN=mviM PE=1 SV=1,ECOLI,28.052320537381867,27.9864868555753,27.946626453307708,28.06124909684781,28.048302257656957,27.95932217095256,27.67371199141708,28.313598740017085
P75946,P75946,Uncharacterized protein ycfL,ycfL,>sp|P75946|YCFL_ECOLI Uncharacterized protein ycfL OS=Escherichia coli (strain K12) GN=ycfL PE=4 SV=1,ECOLI,24.949927762549912,24.940630659248527,24.60844246766242,25.339638759732914,24.93754516192878,24.620449717375458,24.90009605286039,25.350668721287526
P75949,P75949,Beta-hexosaminidase,nagZ,>sp|P75949|NAGZ_ECOLI Beta-hexosaminidase OS=Escherichia coli (strain K12) GN=nagZ PE=1 SV=1,ECOLI,28.534719842735655,28.872358532472987,28.647927436888807,28.65791424410662,29.10371760585064,28.609248134180874,28.769806719147326,28.49365130900175
P75952,P75952,Uncharacterized HTH-type transcriptional regulator YcfQ,ycfQ,>sp|P75952|YCFQ_ECOLI Uncharacterized HTH-type transcriptional regulator ycfQ OS=Escherichia coli (strain K12) GN=ycfQ PE=4 SV=2,ECOLI,24.974828647946147,24.627237437870527,24.77000632523204,24.448228437135782,24.621172549035734,24.76691276434564,24.790117048756024,24.751750550987367
P75954,P75954,"Probable L,D-transpeptidase YcfS",ycfS,">sp|P75954|YCFS_ECOLI Probable L,D-transpeptidase YcfS OS=Escherichia coli (strain K12) GN=ycfS PE=1 SV=1",ECOLI,24.078256588762947,24.067031676275114,24.03409952296323,23.843878818251724,23.777369478369344,24.031005962076833,23.869227639936057,24.20828049771651
P75957,P75957,Lipoprotein-releasing system ATP-binding protein LolD,lolD,>sp|P75957|LOLD_ECOLI Lipoprotein-releasing system ATP-binding protein LolD OS=Escherichia coli (strain K12) GN=lolD PE=1 SV=2,ECOLI,26.85077466798809,26.721779810685653,26.99309389548928,26.894538045292528,26.804659821850578,27.125937778446193,27.18122084643268,26.84109945641903
P75958,P75958,Lipoprotein-releasing system transmembrane protein LolE,lolE,>sp|P75958|LOLE_ECOLI Lipoprotein-releasing system transmembrane protein lolE OS=Escherichia coli (strain K12) GN=lolE PE=1 SV=3,ECOLI,26.053975953559927,26.191339964027797,26.101895724578355,26.65486903056651,26.17232244269379,26.19565346949677,26.103296581691772,26.487059082994975
P75959,P75959,N-acetyl-D-glucosamine kinase,nagK,>sp|P75959|NAGK_ECOLI N-acetyl-D-glucosamine kinase OS=Escherichia coli (strain K12) GN=nagK PE=1 SV=1,ECOLI,27.286759910063424,27.144263239375853,27.70258692336791,26.700317311708453,26.9294220325354,27.503298399508594,26.47300552038864,27.12824909956192
P75960,P75960,NAD-dependent protein deacylase,cobB,>sp|P75960|NPD_ECOLI NAD-dependent deacetylase OS=Escherichia coli (strain K12) GN=cobB PE=1 SV=2,ECOLI,30.09794385942991,30.023081466386287,29.73634025960385,29.716883126753444,29.891765745892478,29.81102597460206,29.69447867777224,29.738175365721446
P75993,P75993,Probable two-component-system connector protein AriR,ariR,>sp|P75993|ARIR_ECOLI Probable two-component-system connector protein AriR OS=Escherichia coli (strain K12) GN=ariR PE=1 SV=1,ECOLI,21.843753055676203,21.77430234537382,21.961627501843054,23.383028324721344,22.637995094792245,22.44904486257279,22.42943599796594,22.30361279090357
P76001,P76001,Uncharacterized protein ycgJ,ycgJ,>sp|P76001|YCGJ_ECOLI Uncharacterized protein ycgJ OS=Escherichia coli (strain K12) GN=ycgJ PE=4 SV=1,ECOLI,24.91314311297223,24.934578180047737,25.634852046408852,24.888654564047677,24.67079666006756,25.463366140456458,23.932666693745723,24.97186004200386
P76002,P76002,Inhibitor of g-type lysozyme,pliG,>sp|P76002|PLIG_ECOLI Inhibitor of g-type lysozyme OS=Escherichia coli (strain K12) GN=pliG PE=1 SV=1,ECOLI,28.52117016512846,28.451845111091153,28.564389267696882,28.509472842657367,28.518644152769753,28.682194777248412,28.67208583303475,28.455650449318192
P76004,P76004,Uncharacterized protein ycgM,ycgM,>sp|P76004|YCGM_ECOLI Uncharacterized protein ycgM OS=Escherichia coli (strain K12) GN=ycgM PE=1 SV=1,ECOLI,29.65252364136728,29.400128330247448,29.554290087454987,29.50641996012361,29.584964622332215,29.431472946777298,29.55504984932326,29.588649724799836
P76008,P76008,Murein tetrapeptide carboxypeptidase,ldcA,>sp|P76008|LDCA_ECOLI Murein tetrapeptide carboxypeptidase OS=Escherichia coli (strain K12) GN=ldcA PE=1 SV=1,ECOLI,28.336873087477308,28.394275100565572,27.987043911302244,27.759173827686126,28.258321934745737,27.680359925788245,27.841034258902724,27.494168523177798
P76010,P76010,Flagellar brake protein YcgR,ycgR,>sp|P76010|YCGR_ECOLI Flagellar brake protein YcgR OS=Escherichia coli (strain K12) GN=ycgR PE=1 SV=1,ECOLI,24.126884173476434,24.312149374427555,24.145883861496962,23.823837703206358,24.23442498605356,24.442732686751576,24.52205557466261,24.335047740699657
P76014,P76014,"PTS-dependent dihydroxyacetone kinase, ADP-binding subunit dhaL",dhaL,">sp|P76014|DHAL_ECOLI PTS-dependent dihydroxyacetone kinase, ADP-binding subunit dhaL OS=Escherichia coli (strain K12) GN=dhaL PE=1 SV=3",ECOLI,28.236393087738676,27.6389134406055,27.733833462071438,27.7529151142844,27.832836360261084,27.624488458379858,27.71567703857542,27.59625799266191
P76015,P76015,"PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit dhaK",dhaK,">sp|P76015|DHAK_ECOLI PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit dhaK OS=Escherichia coli (strain K12) GN=dhaK PE=1 SV=2",ECOLI,30.43198239875572,30.753760797705063,30.735053980961744,31.14863896599116,31.019579373770455,30.739877033666446,31.23456136644581,31.0798203544891
P76027,P76027,Oligopeptide transport ATP-binding protein OppD,oppD,>sp|P76027|OPPD_ECOLI Oligopeptide transport ATP-binding protein OppD OS=Escherichia coli (strain K12) GN=oppD PE=3 SV=2,ECOLI,31.412758195375822,31.936426765013877,32.014463744181406,32.199072106516674,32.16575878485976,32.01673043016386,32.21554141578456,32.22022418435428
P76034,P76034,Uncharacterized HTH-type transcriptional regulator YciT,yciT,>sp|P76034|YCIT_ECOLI Uncharacterized HTH-type transcriptional regulator yciT OS=Escherichia coli (strain K12) GN=yciT PE=4 SV=1,ECOLI,28.768252984535017,28.793118882158147,28.504393143240783,28.543578749672562,28.511042122986602,28.369956062739398,28.26014729308855,28.243653082615786
Q5H776;P76038,Q5H776;P76038,Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD,puuD,>tr|Q5H776|Q5H776_ECOLI Gamma-glutamyl-gamma-aminobutyrate hydrolase OS=Escherichia coli (strain K12) GN=puuD PE=4 SV=1;>sp|P76038|PUUD_ECOLI Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD OS=Escherichia coli (strain K12) GN=puuD PE=1 SV=2,ECOLI,25.52911439738896,24.497174767862255,24.944523516843915,24.025242650618445,24.298003781828058,25.13030635238089,24.740878194090236,24.612941322307016
P76046,P76046,Uncharacterized protein ycjX,ycjX,>sp|P76046|YCJX_ECOLI Uncharacterized protein ycjX OS=Escherichia coli (strain K12) GN=ycjX PE=1 SV=1,ECOLI,27.260475085501724,27.412234875608583,27.58904558295385,27.3245246897733,27.351758009428472,27.213957137672082,27.15473000414587,27.311462189439
P76049,P76049,Uncharacterized protein ycjY,ycjY,>sp|P76049|YCJY_ECOLI Uncharacterized protein ycjY OS=Escherichia coli (strain K12) GN=ycjY PE=4 SV=2,ECOLI,26.99530628948971,26.78814308939183,26.617768466840353,27.494315703364848,26.556785392298366,26.142126405179717,26.629216290841853,26.65737172720832
P76053,P76053,Probable DNA endonuclease SmrA,smrA,>sp|P76053|SMRA_ECOLI Probable DNA endonuclease SmrA OS=Escherichia coli (strain K12) GN=smrA PE=1 SV=1,ECOLI,25.681539956962034,26.20482638885253,25.567523544547484,25.636725152410968,25.54747653098668,25.18660893963449,24.92683092838579,25.08950012553683
P76055,P76055,tRNA 2-thiocytidine biosynthesis protein TtcA,ttcA,>sp|P76055|TTCA_ECOLI tRNA 2-thiocytidine biosynthesis protein TtcA OS=Escherichia coli (strain K12) GN=ttcA PE=1 SV=1,ECOLI,23.557021191998636,24.616191364983884,24.627582019266256,24.552570979990854,25.0128730512197,24.505083235212837,24.843521415447682,24.613431100149484
P76062,P76062,Rac prophage repressor,racR,>sp|P76062|RACR_ECOLI Rac prophage repressor OS=Escherichia coli (strain K12) GN=racR PE=4 SV=1,ECOLI,25.83307178444646,26.114984099447774,25.865015742295476,26.173631302928655,26.191974123992217,25.922200255830134,26.277961225372607,26.15398927950288
P76065,P76065,Uncharacterized protein ydaU,ydaU,>sp|P76065|YDAU_ECOLI Uncharacterized protein ydaU OS=Escherichia coli (strain K12) GN=ydaU PE=4 SV=1,ECOLI,26.889997346107762,26.790160668660803,26.59232608235544,26.63611455832134,26.53115741564192,27.050431601702385,24.896178707629097,25.422549399657655
P76086,P76086,Transcriptional repressor PaaX,paaX,>sp|P76086|PAAX_ECOLI Phenylacetic acid degradation operon negative regulatory protein paaX OS=Escherichia coli (strain K12) GN=paaX PE=1 SV=1,ECOLI,25.435506998487597,25.532584782313023,25.248130955659633,25.42884131897288,25.643079847219646,25.31174953494716,25.385675288798076,25.548608098899436
P76097,P76097,Uncharacterized protein ydcJ,ydcJ,>sp|P76097|YDCJ_ECOLI Uncharacterized protein ydcJ OS=Escherichia coli (strain K12) GN=ydcJ PE=4 SV=1,ECOLI,30.626180732636023,30.501252477553727,30.483952852418476,30.377272777295225,30.35617325233681,30.356729044875983,30.418393070788717,30.47500059942241
P76108,P76108,Putative ABC transporter periplasmic-binding protein ydcS,ydcS,>sp|P76108|YDCS_ECOLI Putative ABC transporter periplasmic-binding protein ydcS OS=Escherichia coli (strain K12) GN=ydcS PE=3 SV=1,ECOLI,31.583567691677146,32.05761311153394,31.962736897734835,32.53500195308218,32.329144697735295,32.03113156467477,32.52234170073535,32.50025492962521
P76113,P76113,NADPH-dependent curcumin reductase,curA,>sp|P76113|CURA_ECOLI NADPH-dependent curcumin reductase OS=Escherichia coli (strain K12) GN=curA PE=1 SV=3,ECOLI,29.909501685721466,30.28490910089009,30.244688562481024,30.382970427845045,30.48318666837895,30.305204656060376,30.634119067552128,30.513048657273693
P76114,P76114,HTH-type transcriptional regulator McbR,mcbR,>sp|P76114|MCBR_ECOLI HTH-type transcriptional regulator mcbR OS=Escherichia coli (strain K12) GN=mcbR PE=1 SV=2,ECOLI,25.614073856274324,24.882340445635407,24.94156034241913,24.930860841287014,24.87152029109484,25.145442831449408,24.82963114965056,25.427014223463793
P76115,P76115,Probable TonB-dependent receptor YncD,yncD,>sp|P76115|YNCD_ECOLI Probable TonB-dependent receptor YncD OS=Escherichia coli (strain K12) GN=yncD PE=3 SV=1,ECOLI,24.83490243255511,26.032188124282257,25.582016206780715,25.350236868533194,25.871983584303983,25.52092436113304,25.494202046309873,25.657266166731148
P76116,P76116,Uncharacterized protein YncE,yncE,>sp|P76116|YNCE_ECOLI Uncharacterized protein YncE OS=Escherichia coli (strain K12) GN=yncE PE=1 SV=1,ECOLI,30.005528032323234,29.467295065597817,29.857506505708628,29.57086470556613,29.620448953184486,29.819795800687764,30.015781851295543,29.68575588475067
P76121,P76121,Uncharacterized protein yddH,yddH,>sp|P76121|YDDH_ECOLI Uncharacterized protein yddH OS=Escherichia coli (strain K12) GN=yddH PE=3 SV=2,ECOLI,27.99971508035985,27.61947152579185,27.82439819389669,27.704426990229962,27.757422862977116,27.63396385045661,27.289122178095624,27.750056368631142
P76128,P76128,"Probable D,D-dipeptide-binding periplasmic protein ddpA",ddpA,">sp|P76128|DDPA_ECOLI Probable D,D-dipeptide-binding periplasmic protein ddpA OS=Escherichia coli (strain K12) GN=ddpA PE=2 SV=1",ECOLI,28.75981439153096,28.600410926618018,28.55476358970118,28.540430417118642,28.561604089554123,28.74369478725376,28.47712380000919,28.53520752845963
P76141,P76141,Transcriptional regulator LsrR,lsrR,>sp|P76141|LSRR_ECOLI Transcriptional regulator lsrR OS=Escherichia coli (strain K12) GN=lsrR PE=1 SV=1,ECOLI,26.550248890470073,26.994602379295976,26.59363914568732,26.73235226062539,26.918698947870304,26.337003372537197,26.949668619994007,26.47219426901549
P76142,P76142,Autoinducer 2-binding protein lsrB,lsrB,>sp|P76142|LSRB_ECOLI Autoinducer 2-binding protein lsrB OS=Escherichia coli (strain K12) GN=lsrB PE=1 SV=1,ECOLI,29.868154162173646,30.73849575953909,30.454008671033996,31.174314878151293,31.05609544884488,30.572277085170377,31.053743040868014,30.998436422832647
P76143,P76143,Uncharacterized aldolase lsrF,lsrF,>sp|P76143|LSRF_ECOLI Uncharacterized aldolase lsrF OS=Escherichia coli (strain K12) GN=lsrF PE=1 SV=1,ECOLI,30.790502013037027,30.65870085125981,30.70814842094689,30.85633906843116,30.583215033291395,30.742782764841856,30.841410499624864,30.7292431127129
P76145,P76145,Trans-aconitate 2-methyltransferase,tam,>sp|P76145|TAM_ECOLI Trans-aconitate 2-methyltransferase OS=Escherichia coli (strain K12) GN=tam PE=1 SV=3,ECOLI,28.502310153673072,29.198417063661964,28.91121035982696,29.403623822436323,29.302899951564896,28.609248134180874,29.066277048903686,29.25610065262415
P76149,P76149,Succinate semialdehyde dehydrogenase [NAD(P)+] Sad,sad,>sp|P76149|SAD_ECOLI Succinate semialdehyde dehydrogenase [NAD(P)+] Sad OS=Escherichia coli (strain K12) GN=sad PE=1 SV=2,ECOLI,26.479794317935813,25.85264974392824,26.47545088543587,25.96882869148604,26.483762721634548,26.012101173779286,26.0188762474247,26.42489205462119
P76170,P76170,UPF0482 protein ynfB,ynfB,>sp|P76170|YNFB_ECOLI UPF0482 protein ynfB OS=Escherichia coli (strain K12) GN=ynfB PE=1 SV=1,ECOLI,31.240430987207297,30.7805677942428,30.549660526950873,30.257420747574415,30.203376549794328,30.694630841066385,30.580255827009296,30.473127820499222
P76172,P76172,Uncharacterized protein ynfD,ynfD,>sp|P76172|YNFD_ECOLI Uncharacterized protein ynfD OS=Escherichia coli (strain K12) GN=ynfD PE=1 SV=2,ECOLI,29.003923105812056,29.729784281129362,29.720828704337556,29.539150601682458,29.777391117643432,29.529534175168067,29.712120700362277,29.58896105303603
P76177,P76177,Protein ydgH,ydgH,>sp|P76177|YDGH_ECOLI Protein ydgH OS=Escherichia coli (strain K12) GN=ydgH PE=1 SV=1,ECOLI,32.33654370625938,32.08736913436915,32.23966148932476,31.91857404922024,31.957974273720538,32.34076281340407,32.14152908294757,32.263991388738795
P76185,P76185,Uncharacterized protein ydhJ,ydhJ,>sp|P76185|YDHJ_ECOLI Uncharacterized protein ydhJ OS=Escherichia coli (strain K12) GN=ydhJ PE=3 SV=2,ECOLI,25.757847786285353,25.575622489415068,25.706642451195236,25.20890391346564,25.336279214129313,25.71433529317975,26.319522348584897,25.85299241013997
P76187,P76187,Oxidoreductase YdhF,ydhF,>sp|P76187|YDHF_ECOLI Oxidoreductase YdhF OS=Escherichia coli (strain K12) GN=ydhF PE=1 SV=2,ECOLI,30.04000062088452,30.252921994306156,30.532262323955152,30.234111537112845,30.31906614687619,30.390683938430946,30.43104371246649,30.555173477244594
P76193,P76193,"Probable L,D-transpeptidase YnhG",ynhG,">sp|P76193|YNHG_ECOLI Probable L,D-transpeptidase YnhG OS=Escherichia coli (strain K12) GN=ynhG PE=1 SV=1",ECOLI,31.89863853385306,31.76065006789289,31.769403519590412,31.923984606911773,31.684317777987516,31.743197391958056,31.53650910615677,31.809098532745004
P76194,P76194,Cysteine desulfuration protein SufE,sufE,>sp|P76194|SUFE_ECOLI Cysteine desulfuration protein sufE OS=Escherichia coli (strain K12) GN=sufE PE=1 SV=1,ECOLI,25.831311208864008,25.818312195972254,25.97618009065794,25.591658844813303,25.262259194250284,25.697536627454483,25.644316199260636,25.707653790296185
P76208,P76208,Uncharacterized protein yniB,yniB,>sp|P76208|YNIB_ECOLI Uncharacterized protein yniB OS=Escherichia coli (strain K12) GN=yniB PE=4 SV=1,ECOLI,24.353024293934993,25.067863488475787,24.389587732816473,25.283145235055564,25.443964045308554,24.237899603014398,24.967151647880932,24.742774744690003
P76215,P76215,Succinylglutamate desuccinylase,astE,>sp|P76215|ASTE_ECOLI Succinylglutamate desuccinylase OS=Escherichia coli (strain K12) GN=astE PE=1 SV=1,ECOLI,26.426509583162634,26.427869585707235,26.382810906911885,26.305502684308912,26.34023566391825,26.25870685189151,26.359208369118754,26.35514977683129
P76216,P76216,N-succinylarginine dihydrolase,astB,>sp|P76216|ASTB_ECOLI N-succinylarginine dihydrolase OS=Escherichia coli (strain K12) GN=astB PE=1 SV=1,ECOLI,29.88507977986,29.671840162965218,29.82598390965402,29.610116826136107,29.659901863705755,29.764954832467538,29.497577409554516,29.76559401565556
P76217;REV__P06612,P76217,N-succinylglutamate 5-semialdehyde dehydrogenase,astD,>sp|P76217|ASTD_ECOLI N-succinylglutamate 5-semialdehyde dehydrogenase OS=Escherichia coli (strain K12) GN=astD PE=1 SV=1,ECOLI,30.788561289237023,30.80040978960865,30.993904233512076,31.092653699973262,31.05666869250568,30.932303945662277,30.751952282425364,30.89955163809985
P76220,P76220,Uncharacterized protein ydjY,ydjY,>sp|P76220|YDJY_ECOLI Uncharacterized protein ydjY OS=Escherichia coli (strain K12) GN=ydjY PE=4 SV=2,ECOLI,26.202902597111887,26.197623986574897,26.087411654528488,25.811722268481773,26.252684926322203,25.75529830402678,25.806954047836705,26.004921764312478
P76223,P76223,Protein ynjB,ynjB,>sp|P76223|YNJB_ECOLI Protein ynjB OS=Escherichia coli (strain K12) GN=ynjB PE=1 SV=2,ECOLI,26.87051929674692,26.411596119995984,27.013409970697232,25.899495924316703,26.014552556695627,26.977762138374054,26.347780250437715,24.757621490434687
P76227,P76227,Uncharacterized protein ynjH,ynjH,>sp|P76227|YNJH_ECOLI Uncharacterized protein ynjH OS=Escherichia coli (strain K12) GN=ynjH PE=4 SV=1,ECOLI,25.628338596500292,25.776207041468062,26.035247522509692,25.811796002650844,25.522315839432174,26.468430574637196,25.625994489839613,26.093133480346076
P76234,P76234,Uncharacterized protein yeaE,yeaE,>sp|P76234|YEAE_ECOLI Uncharacterized protein yeaE OS=Escherichia coli (strain K12) GN=yeaE PE=4 SV=1,ECOLI,23.650364061078854,22.894141524523633,23.800883183391733,23.62390408509365,23.73643352088522,23.61477641790095,23.600532351389333,23.670976955222464
P76235,P76235,UPF0229 protein yeaH,yeaH,>sp|P76235|YEAH_ECOLI UPF0229 protein yeaH OS=Escherichia coli (strain K12) GN=yeaH PE=3 SV=1,ECOLI,29.148816339019888,28.783498250989318,28.853047427885343,28.879021909767403,28.91485389184109,28.85170839024895,28.731034190779333,28.241718349567556
P76237,P76237,Putative diguanylate cyclase YeaJ,yeaJ,>sp|P76237|YEAJ_ECOLI Putative diguanylate cyclase YeaJ OS=Escherichia coli (strain K12) GN=yeaJ PE=2 SV=2,ECOLI,27.795999475634503,27.99514908248979,27.983334170188577,27.95270283433841,27.84421442079136,27.476656461622845,27.56252984866329,27.76635887610381
P76243,P76243,Uncharacterized protein yeaO,yeaO,>sp|P76243|YEAO_ECOLI Uncharacterized protein yeaO OS=Escherichia coli (strain K12) GN=yeaO PE=4 SV=2,ECOLI,28.730483022182547,28.547608113245474,28.35271684324649,28.520492749536814,28.515126240661147,28.11700718159237,28.710458070961067,28.21834160522164
P76251,P76251,D-malate dehydrogenase [decarboxylating],dmlA,>sp|P76251|DMLA_ECOLI D-malate dehydrogenase [decarboxylating] OS=Escherichia coli (strain K12) GN=dmlA PE=1 SV=1,ECOLI,26.945898973570472,27.18594820624753,27.148235213870308,26.876439169155773,27.12119047706677,26.935776137569086,26.96430563380445,26.912047390713546
P76256,P76256,Uncharacterized protein YeaZ,yeaZ,>sp|P76256|YEAZ_ECOLI Uncharacterized protein YeaZ OS=Escherichia coli (strain K12) GN=yeaZ PE=1 SV=1,ECOLI,26.23415886036768,25.95648287337582,26.518886280898002,26.204941798004548,25.98836201528752,25.984197327647188,26.23089668085597,26.38551224057246
P76270,P76270,Free methionine-R-sulfoxide reductase,msrC,>sp|P76270|MSRC_ECOLI Free methionine-R-sulfoxide reductase OS=Escherichia coli (strain K12) GN=msrC PE=1 SV=2,ECOLI,29.98479465604754,30.103874737272356,30.004480611843697,29.974328869863122,29.88173604486922,30.307673679681244,29.95582998595348,29.850262120957474
P76272,P76272,Uncharacterized protein yebT,yebT,>sp|P76272|YEBT_ECOLI Uncharacterized protein yebT OS=Escherichia coli (strain K12) GN=yebT PE=3 SV=2,ECOLI,27.681727349506318,27.23380067549052,26.675185074326144,27.24639297541593,27.406030471134784,27.66300430110403,26.770262801548107,27.11428217952411
P76290,P76290,tRNA (cmo5U34)-methyltransferase,cmoA,>sp|P76290|CMOA_ECOLI tRNA (cmo5U34)-methyltransferase OS=Escherichia coli (strain K12) GN=cmoA PE=1 SV=1,ECOLI,27.244887971064962,27.918597366434206,28.128217119887545,28.216257257442606,28.096128554869047,28.27533375049682,28.15715000929802,28.286725681714373
P76291,P76291,tRNA (mo5U34)-methyltransferase,cmoB,>sp|P76291|CMOB_ECOLI tRNA (mo5U34)-methyltransferase OS=Escherichia coli (strain K12) GN=cmoB PE=3 SV=1,ECOLI,26.672327776712144,26.821940749996998,26.574220213182024,26.888724469401495,27.02698290618308,26.791337349827586,27.092288175356707,26.81708619685199
P76298,P76298,Flagellar biosynthesis protein flhA,flhA,>sp|P76298|FLHA_ECOLI Flagellar biosynthesis protein flhA OS=Escherichia coli (strain K12) GN=flhA PE=1 SV=1,ECOLI,26.95257040761335,26.559463394977534,25.675686697131248,25.38031294316474,26.397881895633738,26.611320998364924,25.575475926134295,25.15753862231488
P76316,P76316,D-cysteine desulfhydrase,dcyD,>sp|P76316|DCYD_ECOLI D-cysteine desulfhydrase OS=Escherichia coli (strain K12) GN=dcyD PE=1 SV=4,ECOLI,30.195145663284052,30.514374507973322,30.111088763479387,30.642658032245684,30.720903416446767,30.099470748723256,30.690307413141277,30.616267858589566
P76318,P76318,Uncharacterized protein yedK,yedK,>sp|P76318|YEDK_ECOLI Uncharacterized protein yedK OS=Escherichia coli (strain K12) GN=yedK PE=1 SV=2,ECOLI,24.525220811504994,24.697933068731288,24.31004043978284,24.48506733112341,24.50662790993956,24.51344562282177,24.966854565635145,24.52728031598275
P76329,P76329,Putative mannosyl-3-phosphoglycerate phosphatase,yedP,>sp|P76329|MPGP_ECOLI Putative mannosyl-3-phosphoglycerate phosphatase OS=Escherichia coli (strain K12) GN=yedP PE=1 SV=1,ECOLI,29.630815636493374,29.342304990238887,29.365102057189603,29.43866294207426,29.358489473137645,29.431246523819432,29.42087399362964,29.257450512262267
P76330,P76330,Probable diguanylate cyclase YedQ,yedQ,>sp|P76330|YEDQ_ECOLI Probable diguanylate cyclase YedQ OS=Escherichia coli (strain K12) GN=yedQ PE=2 SV=2,ECOLI,26.776893125699537,27.46591526944036,27.108743105975897,27.519213931208945,27.479543113776714,27.095813067547894,27.980215637955396,27.8568124751676
P76342,P76342,Sulfoxide reductase catalytic subunit YedY,yedY,>sp|P76342|YEDY_ECOLI Sulfoxide reductase catalytic subunit yedY OS=Escherichia coli (strain K12) GN=yedY PE=1 SV=1,ECOLI,29.323939008764498,28.99484842137091,29.273971071466327,28.933940958009117,28.635909792461277,28.928181686509973,28.92584872362241,28.698731904323438
