Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P33363,P33363,Periplasmic beta-glucosidase,bglX,>sp|P33363|BGLX_ECOLI Periplasmic beta-glucosidase OS=Escherichia coli (strain K12) GN=bglX PE=1 SV=2,ECOLI,4.955172165287941,4.95072817759417,4.946583592765175,4.941223422456908,4.9449122733655795,4.944550171142318,4.938980112015086,4.942439101389115
P33368,P33368,Uncharacterized oxidoreductase yohF,yohF,>sp|P33368|YOHF_ECOLI Uncharacterized oxidoreductase yohF OS=Escherichia coli (strain K12) GN=yohF PE=3 SV=2,ECOLI,4.781535906993118,4.821888769236415,4.817596289247604,4.8142755558190355,4.819895686666761,4.8183013059864805,4.81869598322053,4.82288956866077
P33371,P33371,tRNA-dihydrouridine synthase C,dusC,>sp|P33371|DUSC_ECOLI tRNA-dihydrouridine synthase C OS=Escherichia coli (strain K12) GN=dusC PE=3 SV=1,ECOLI,4.544723539618624,4.531232119471921,4.536027426341194,4.520498584251964,4.499017166191905,4.559678222222928,4.5301681574136285,4.55587670383136
P33570,P33570,Transketolase 2,tktB,>sp|P33570|TKT2_ECOLI Transketolase 2 OS=Escherichia coli (strain K12) GN=tktB PE=1 SV=1,ECOLI,5.05399841226437,5.051394977715689,5.0593471462054085,5.0428373851041615,5.044138761771775,5.059155607399005,5.042651492802657,5.049582336516447
P33590,P33590,Nickel-binding periplasmic protein,nikA,>sp|P33590|NIKA_ECOLI Nickel-binding periplasmic protein OS=Escherichia coli (strain K12) GN=nikA PE=1 SV=1,ECOLI,4.584333704945174,4.654564919689265,4.638429810924709,4.634793896055335,4.656849142882336,4.643307291456841,4.662104394483922,4.650058222026353
P33599,P33599,NADH-quinone oxidoreductase subunit C/D,nuoC,>sp|P33599|NUOCD_ECOLI NADH-quinone oxidoreductase subunit C/D OS=Escherichia coli (strain K12) GN=nuoC PE=1 SV=3,ECOLI,5.027427825515286,5.037217181857711,5.033233939471587,5.042193895888261,5.040963320271583,5.035224774721538,5.044016149608798,5.041224432618098
P33602,P33602,NADH-quinone oxidoreductase subunit G,nuoG,>sp|P33602|NUOG_ECOLI NADH-quinone oxidoreductase subunit G OS=Escherichia coli (strain K12) GN=nuoG PE=1 SV=4,ECOLI,5.037354675637544,5.034650658333893,5.041978786838045,5.043253265957738,5.040223489919145,5.043161107054309,5.0469054118837215,5.043195345011822
P33607,P33607,NADH-quinone oxidoreductase subunit L,nuoL,>sp|P33607|NUOL_ECOLI NADH-quinone oxidoreductase subunit L OS=Escherichia coli (strain K12) GN=nuoL PE=1 SV=2,ECOLI,4.748628460559392,4.777993437632848,4.774198720138722,4.798112239850467,4.797118190688574,4.778015303553935,4.792108704482856,4.780988178162251
P33643,P33643,Ribosomal large subunit pseudouridine synthase D,rluD,>sp|P33643|RLUD_ECOLI Ribosomal large subunit pseudouridine synthase D OS=Escherichia coli (strain K12) GN=rluD PE=1 SV=4,ECOLI,4.871636879647794,4.859504265453498,4.874442668016255,4.863739813982149,4.856765259094699,4.885206793643051,4.85761490953293,4.871956676275378
P33644,P33644,Laccase domain protein yfiH,yfiH,>sp|P33644|YFIH_ECOLI Laccase domain protein yfiH OS=Escherichia coli (strain K12) GN=yfiH PE=1 SV=1,ECOLI,4.82874235209386,4.811287920288228,4.818271805297302,4.821456896563606,4.802072255187815,4.817271688320607,4.803282294602561,4.810375424223496
P33913,P33913,Uncharacterized protein yejA,yejA,>sp|P33913|YEJA_ECOLI Uncharacterized protein yejA OS=Escherichia coli (strain K12) GN=yejA PE=4 SV=3,ECOLI,4.736048887767849,4.724780710337709,4.7382851923539535,4.718183977707431,4.712130335475269,4.727438465738757,4.72507779411117,4.701395080043932
P33916,P33916,Uncharacterized ABC transporter ATP-binding protein YejF,yejF,>sp|P33916|YEJF_ECOLI Uncharacterized ABC transporter ATP-binding protein YejF OS=Escherichia coli (strain K12) GN=yejF PE=3 SV=1,ECOLI,4.420683440402406,4.487484422354602,4.509169248922724,4.522196508021011,4.5053690039506735,4.5100918840192605,4.510200143746789,4.485102897550867
P33920,P33920,Nucleoid-associated protein YejK,yejK,>sp|P33920|NDPA_ECOLI Nucleoid-associated protein YejK OS=Escherichia coli (strain K12) GN=yejK PE=1 SV=3,ECOLI,4.797978151513539,4.824682234626038,4.824223542830255,4.842454380609778,4.838043223525314,4.827721039711766,4.844067125693227,4.840016490119846
P33937,P33937,Periplasmic nitrate reductase,napA,>sp|P33937|NAPA_ECOLI Periplasmic nitrate reductase OS=Escherichia coli (strain K12) GN=napA PE=1 SV=3,ECOLI,4.497269048870873,4.628088160028571,4.602899148692062,4.601843578079732,4.61725963604703,4.611817338649623,4.42203565735894,4.612334868746203
P34209,P34209,Protein ydcF,ydcF,>sp|P34209|YDCF_ECOLI Protein ydcF OS=Escherichia coli (strain K12) GN=ydcF PE=1 SV=3,ECOLI,4.819272139557757,4.838114377564052,4.837148281649941,4.835080517849084,4.827077253842054,4.84659801590844,4.849843450995083,4.827756438621561
P35340,P35340,Alkyl hydroperoxide reductase subunit F,ahpF,>sp|P35340|AHPF_ECOLI Alkyl hydroperoxide reductase subunit F OS=Escherichia coli (strain K12) GN=ahpF PE=1 SV=2,ECOLI,4.989163392612555,4.994508681083549,4.999250331956005,4.996833687758493,4.9896739199147495,4.997277070103831,4.993929887252311,4.993760644267612
P36562,P36562,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,cobT,>sp|P36562|COBT_ECOLI Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase OS=Escherichia coli (strain K12) GN=cobT PE=3 SV=3,ECOLI,4.742320048072576,4.754533838918634,4.750891133682655,4.756897946431444,4.746802383895923,4.749065171500905,4.7600140449867565,4.759639269727804
P36566,P36566,Protein smtA,smtA,>sp|P36566|SMTA_ECOLI Protein smtA OS=Escherichia coli (strain K12) GN=smtA PE=1 SV=2,ECOLI,4.746463936753395,4.68432490635731,4.292768397032234,4.69157526355292,4.716765935341321,4.71991271425184,4.671221201041005,4.674123527322712
P36649,P36649,Blue copper oxidase CueO,cueO,>sp|P36649|CUEO_ECOLI Blue copper oxidase CueO OS=Escherichia coli (strain K12) GN=cueO PE=1 SV=2,ECOLI,4.919789573864249,4.929058189590174,4.9277849786009575,4.928530417923742,4.9242625979697525,4.933881675552757,4.919379813867761,4.923258235263531
P36655,P36655,Thiol:disulfide interchange protein DsbD,dsbD,>sp|P36655|DSBD_ECOLI Thiol:disulfide interchange protein DsbD OS=Escherichia coli (strain K12) GN=dsbD PE=1 SV=4,ECOLI,4.681173399590771,4.677535804074057,4.663598065830634,4.6737787694571935,4.67796905998194,4.6579502254723515,4.687722859701373,4.673772272028258
P36659,P36659,Curved DNA-binding protein,cbpA,>sp|P36659|CBPA_ECOLI Curved DNA-binding protein OS=Escherichia coli (strain K12) GN=cbpA PE=1 SV=2,ECOLI,4.92989771590048,4.927296596703893,4.923148533227625,4.939136153524046,4.932431376036774,4.932027435679276,4.937950103247947,4.929301225878545
P36672,P36672,PTS system trehalose-specific EIIBC component;Trehalose-specific phosphotransferase enzyme IIB component;Trehalose permease IIC component,treB,>sp|P36672|PTTBC_ECOLI PTS system trehalose-specific EIIBC component OS=Escherichia coli (strain K12) GN=treB PE=1 SV=4,ECOLI,4.361709376951823,4.558935576516174,4.6251848555636315,4.633189615289294,4.621986682732058,4.634516960800123,4.603318670515118,4.594921097527425
P36673,P36673,HTH-type transcriptional regulator TreR,treR,>sp|P36673|TRER_ECOLI HTH-type transcriptional regulator treR OS=Escherichia coli (strain K12) GN=treR PE=1 SV=2,ECOLI,4.6971395239577,4.661047857669134,4.6881174612197425,4.690931867749493,4.664759729749974,4.698418881529421,4.689506314161859,4.692618245099184
P36680,P36680,Cell division protein ZapD,zapD,>sp|P36680|YACF_ECOLI UPF0289 protein yacF OS=Escherichia coli (strain K12) GN=yacF PE=3 SV=2,ECOLI,4.837490342664676,4.848291457845763,4.838742246002394,4.839952049368329,4.840119218749328,4.83133760811995,4.842204716655818,4.849780414620446
P36683,P36683,Aconitate hydratase 2,acnB,>sp|P36683|ACON2_ECOLI Aconitate hydratase 2 OS=Escherichia coli (strain K12) GN=acnB PE=1 SV=3,ECOLI,5.095993097574507,5.10287991717439,5.1063699159131914,5.109234542633272,5.103156461507697,5.103211093326764,5.106087075449537,5.104241891356638
P36767,P36767,Recombination-associated protein RdgC,rdgC,>sp|P36767|RDGC_ECOLI Recombination-associated protein rdgC OS=Escherichia coli (strain K12) GN=rdgC PE=1 SV=1,ECOLI,4.862977004701085,4.85009456318588,4.860834041139007,4.857657847327612,4.85212855179714,4.854328125078376,4.85051256140977,4.8473110171251035
P36837,P36837,Dipeptide and tripeptide permease B,dtpB,>sp|P36837|DTPB_ECOLI Dipeptide and tripeptide permease B OS=Escherichia coli (strain K12) GN=dtpB PE=1 SV=2,ECOLI,4.648312100363821,4.608644941185003,4.401623345078696,4.610029693556855,4.613330263009666,4.374483509429433,4.605455468141386,4.650812516996341
P36879,P36879,Uncharacterized ABC transporter ATP-binding protein YadG,yadG,>sp|P36879|YADG_ECOLI Uncharacterized ABC transporter ATP-binding protein YadG OS=Escherichia coli (strain K12) GN=yadG PE=3 SV=1,ECOLI,4.792539480002666,4.801493681112535,4.819844197140779,4.825572866358386,4.821076064554805,4.808769087620831,4.818648106701592,4.811539430826402
P36929,P36929,Ribosomal RNA small subunit methyltransferase B,rsmB,>sp|P36929|RSMB_ECOLI Ribosomal RNA small subunit methyltransferase B OS=Escherichia coli (strain K12) GN=rsmB PE=1 SV=2,ECOLI,4.813227307622435,4.825890947155037,4.822672947567431,4.823776743311145,4.818022688773846,4.822265458848114,4.8255388014614695,4.829400884257947
P36938,P36938,Phosphoglucomutase,pgm,>sp|P36938|PGM_ECOLI Phosphoglucomutase OS=Escherichia coli (strain K12) GN=pgm PE=1 SV=1,ECOLI,5.0118307037209915,5.013826646361924,5.013934262089841,5.013069453331958,5.01242900439958,5.010422466208901,5.011371481701001,5.015685665308769
P36979,P36979,Ribosomal RNA large subunit methyltransferase N,rlmN,>sp|P36979|RLMN_ECOLI Ribosomal RNA large subunit methyltransferase N OS=Escherichia coli (strain K12) GN=rlmN PE=1 SV=1,ECOLI,4.658813076962521,4.675511033127902,4.679143229318776,4.642185970127926,4.647145425364597,4.4934527135310125,4.644123072290417,4.638724726364501
P36999,P36999,23S rRNA (guanine(745)-N(1))-methyltransferase,rlmA,>sp|P36999|RLMA_ECOLI Ribosomal RNA large subunit methyltransferase A OS=Escherichia coli (strain K12) GN=rlmA PE=1 SV=1,ECOLI,4.720197478680407,4.68244476419228,4.669376108818862,4.673540187227803,4.690338838733031,4.669236299880224,4.676988153084023,4.688108221020042
P37005,P37005,Uncharacterized tRNA/rRNA methyltransferase LasT,lasT,>sp|P37005|LAST_ECOLI Uncharacterized tRNA/rRNA methyltransferase LasT OS=Escherichia coli (strain K12) GN=lasT PE=3 SV=2,ECOLI,4.7544853449069,4.726599355536049,4.687168366120011,4.722027951510191,4.715405792511338,4.4574222736411375,4.737532620986987,4.7420564150339946
P37024,P37024,ATP-dependent RNA helicase hrpB,hrpB,>sp|P37024|HRPB_ECOLI ATP-dependent RNA helicase hrpB OS=Escherichia coli (strain K12) GN=hrpB PE=3 SV=3,ECOLI,4.577485574201103,4.608429053223399,4.59758499706743,4.583614619076655,4.60114524810523,4.5888888011658215,4.61699544972046,4.60877231461702
P37028,P37028,Vitamin B12-binding protein,btuF,>sp|P37028|BTUF_ECOLI Vitamin B12-binding protein OS=Escherichia coli (strain K12) GN=btuF PE=1 SV=2,ECOLI,4.508203756493257,4.512974389624228,4.498619368285405,4.5490395818541325,4.529871392517891,4.5165404400518545,4.586132128924239,4.571130959457563
P37051,P37051,Formyltetrahydrofolate deformylase,purU,>sp|P37051|PURU_ECOLI Formyltetrahydrofolate deformylase OS=Escherichia coli (strain K12) GN=purU PE=1 SV=1,ECOLI,4.887988313797072,4.869507166126973,4.867818392380684,4.8694266274837545,4.8649632484473315,4.870174097398801,4.86469003881545,4.86977084432404
P37052,P37052,UPF0225 protein ychJ,ychJ,>sp|P37052|YCHJ_ECOLI UPF0225 protein ychJ OS=Escherichia coli (strain K12) GN=ychJ PE=1 SV=2,ECOLI,4.721183505324728,4.706448935108246,4.707337956794671,4.711161624541142,4.688839231784176,4.700003725479589,4.698734477143034,4.696672978521876
P37095,P37095,Peptidase B,pepB,>sp|P37095|PEPB_ECOLI Peptidase B OS=Escherichia coli (strain K12) GN=pepB PE=3 SV=2,ECOLI,5.008695059518385,5.03351291150103,5.027473458372556,5.03382657544189,5.033776084166109,5.028012671506398,5.029137755956825,5.032663270575113
P37128,P37128,GDP-mannose pyrophosphatase nudK,nudK,>sp|P37128|NUDK_ECOLI GDP-mannose pyrophosphatase nudK OS=Escherichia coli (strain K12) GN=nudK PE=1 SV=2,ECOLI,4.800522568235069,4.777993437632848,4.700850493473642,4.786687983913344,4.7793565721648825,4.713185319667365,4.773217992751553,4.796916539900551
P37177,P37177,Phosphoenolpyruvate-protein phosphotransferase ptsP,ptsP,>sp|P37177|PT1P_ECOLI Phosphoenolpyruvate-protein phosphotransferase ptsP OS=Escherichia coli (strain K12) GN=ptsP PE=3 SV=2,ECOLI,4.85006909647854,4.84475880903001,4.835924429303948,4.839331069043747,4.845482133734917,4.838553730473827,4.842428736754413,4.8387427477909855
P37182,P37182,Hydrogenase 2 maturation protease,hybD,>sp|P37182|HYBD_ECOLI Hydrogenase 2 maturation protease OS=Escherichia coli (strain K12) GN=hybD PE=1 SV=2,ECOLI,4.609175904782818,4.669048645367678,4.5812616204450425,4.566206433006362,4.5792716814204715,4.578634884631783,4.616479039053372,4.627963775913455
P37194,P37194,Outer membrane protein slp,slp,>sp|P37194|SLP_ECOLI Outer membrane protein slp OS=Escherichia coli (strain K12) GN=slp PE=1 SV=1,ECOLI,5.0277073419820235,5.048339689944858,5.055332620128733,5.052386573752883,5.051827211846064,5.060291596344098,5.05238182103801,5.055951702940426
P37313,P37313,Dipeptide transport ATP-binding protein DppF,dppF,>sp|P37313|DPPF_ECOLI Dipeptide transport ATP-binding protein DppF OS=Escherichia coli (strain K12) GN=dppF PE=3 SV=1,ECOLI,4.775456539332888,4.7598862789602014,4.759939311587531,4.763385750291395,4.75940153910244,4.758233721122692,4.781417544782074,4.766372803624543
P37325,P37325,Uncharacterized protein ybcH,ybcH,>sp|P37325|YBCH_ECOLI Uncharacterized protein ybcH OS=Escherichia coli (strain K12) GN=ybcH PE=4 SV=2,ECOLI,4.666605741737945,4.67031742229546,4.6721932970497955,4.677549778686439,4.682824916442452,4.646853317534876,4.64132710472318,4.636019991350887
P37326,P37326,Putative prophage CPS-53 integrase,intS,>sp|P37326|INTS_ECOLI Putative prophage CPS-53 integrase OS=Escherichia coli (strain K12) GN=intS PE=1 SV=1,ECOLI,4.532615251527916,4.483732576466176,4.324224446840527,4.521383410194813,4.544272731600621,4.532385016476123,4.4917397877992595,4.507283586822695
P37329,P37329,Molybdate-binding periplasmic protein,modA,>sp|P37329|MODA_ECOLI Molybdate-binding periplasmic protein OS=Escherichia coli (strain K12) GN=modA PE=1 SV=1,ECOLI,5.079846447291501,5.07092969145004,5.07562475642847,5.063705576473039,5.0675323939588095,5.079770749944838,5.067015916284669,5.0712930778505285
P37330,P37330,Malate synthase G,glcB,>sp|P37330|MASZ_ECOLI Malate synthase G OS=Escherichia coli (strain K12) GN=glcB PE=1 SV=3,ECOLI,5.043117475272449,5.042030676500633,5.040582362915022,5.04207445007462,5.041698670459652,5.044861501961719,5.036988915937173,5.039336109064255
P37339,P37339,L-2-hydroxyglutarate oxidase LhgO,lhgO,>sp|P37339|LHGO_ECOLI L-2-hydroxyglutarate oxidase LhgO OS=Escherichia coli (strain K12) GN=lhgO PE=1 SV=3,ECOLI,4.948877006365265,4.948328007854187,4.955928212214962,4.955828050738969,4.942579455238955,4.961125964939238,4.955114070442476,4.95815130877143
P37340,P37340,Multidrug resistance protein MdtK,mdtK,>sp|P37340|MDTK_ECOLI Multidrug resistance protein MdtK OS=Escherichia coli (strain K12) GN=mdtK PE=1 SV=2,ECOLI,4.598127391863691,4.6010191879596185,4.406589094373425,4.584495519720088,4.6334947080254025,4.566553280894591,4.576514205979933,4.552705764902573
P37344,P37344,Psp operon transcriptional activator,pspF,>sp|P37344|PSPF_ECOLI Psp operon transcriptional activator OS=Escherichia coli (strain K12) GN=pspF PE=1 SV=2,ECOLI,4.709750814322272,4.698993914590185,4.708685873893987,4.675959868569886,4.684418832606473,4.703176425198185,4.708933418071634,4.716986925528623
P37348,P37348,UPF0759 protein yecE,yecE,>sp|P37348|YECE_ECOLI UPF0759 protein yecE OS=Escherichia coli (strain K12) GN=yecE PE=1 SV=4,ECOLI,4.627372764178719,4.6207088062113195,4.610623024949162,4.567078427020897,4.604180412603121,4.611548844696433,4.611509796595656,4.582392239714183
P37349,P37349,"PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit dhaM;Phosphocarrier protein HPr;Phosphotransferase enzyme IIA component",dhaM,">sp|P37349|DHAM_ECOLI PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit dhaM OS=Escherichia coli (strain K12) GN=dhaM PE=1 SV=3",ECOLI,4.877504414587418,4.8946632153022005,4.885149973801582,4.8992785351879,4.900659044885938,4.890429682318609,4.898757254208181,4.889835503259298
P37351,P37351,Ribose-5-phosphate isomerase B,rpiB,>sp|P37351|RPIB_ECOLI Ribose-5-phosphate isomerase B OS=Escherichia coli (strain K12) GN=rpiB PE=1 SV=2,ECOLI,4.705710268318171,4.72749023580946,4.706283847948703,4.709523882474194,4.70500356460466,4.721374641263555,4.688743608468288,4.706314116826446
P37353,P37353,2-succinylbenzoate--CoA ligase,menE,>sp|P37353|MENE_ECOLI 2-succinylbenzoate--CoA ligase OS=Escherichia coli (strain K12) GN=menE PE=1 SV=2,ECOLI,4.5415930389426,4.551505739605349,4.551474581244393,4.562730520575584,4.550441174927666,4.4667193110780214,4.55556033891236,4.590437712794225
P37387,P37387,D-xylose-binding periplasmic protein,xylF,>sp|P37387|XYLF_ECOLI D-xylose-binding periplasmic protein OS=Escherichia coli (strain K12) GN=xylF PE=1 SV=1,ECOLI,4.925392836072069,4.957947053012946,4.962562393429867,4.9826878323111465,4.972981888559079,4.965401117604926,4.969629643981629,4.970932077824656
P37440,P37440,Oxidoreductase ucpA,ucpA,>sp|P37440|UCPA_ECOLI Oxidoreductase ucpA OS=Escherichia coli (strain K12) GN=ucpA PE=3 SV=3,ECOLI,4.940145964158037,4.933178280895915,4.946749037645544,4.936120691287829,4.93738713817911,4.942053292645068,4.939688093331719,4.934036452474481
P37590,P37590,Signal transduction protein pmrD,pmrD,>sp|P37590|PMRD_ECOLI Signal transduction protein pmrD OS=Escherichia coli (strain K12) GN=pmrD PE=1 SV=2,ECOLI,4.690782743460812,4.713844976015177,4.732270105677644,4.743489264815844,4.73694622508119,4.695237368341971,4.732928756327576,4.720437998897611
P37595,P37595,Isoaspartyl peptidase;Isoaspartyl peptidase subunit alpha;Isoaspartyl peptidase subunit beta,iaaA,>sp|P37595|IAAA_ECOLI Isoaspartyl peptidase OS=Escherichia coli (strain K12) GN=iaaA PE=1 SV=2,ECOLI,4.824703927435334,4.788061744464788,4.812399419621716,4.801645258486748,4.807227113787524,4.793875456884138,4.815951466142421,4.805880376675842
P37615,P37615,Uncharacterized protein yhhM,yhhM,>sp|P37615|YHHM_ECOLI Uncharacterized protein yhhM OS=Escherichia coli (strain K12) GN=yhhM PE=4 SV=1,ECOLI,4.790546346215261,4.773133884104535,4.79089021858014,4.759675195727106,4.769264718223821,4.791940125757771,4.747763188034697,4.775375720362254
P37617,P37617,"Lead, cadmium, zinc and mercury-transporting ATPase",zntA,">sp|P37617|ATZN_ECOLI Lead, cadmium, zinc and mercury-transporting ATPase OS=Escherichia coli (strain K12) GN=zntA PE=1 SV=1",ECOLI,4.909029774640527,4.904499660582614,4.91130159641478,4.901255158837551,4.904396671240923,4.909024752300317,4.900610903411205,4.897565206332477
P37626,P37626,Uncharacterized protein yhiI,yhiI,>sp|P37626|YHII_ECOLI Uncharacterized protein yhiI OS=Escherichia coli (strain K12) GN=yhiI PE=4 SV=1,ECOLI,4.924296639893462,4.915867976973482,4.915650230615068,4.908753390110451,4.9079532294902215,4.918427090708171,4.921073796489229,4.918263026160137
P37631,P37631,Uncharacterized protein yhiN,yhiN,>sp|P37631|YHIN_ECOLI Uncharacterized protein yhiN OS=Escherichia coli (strain K12) GN=yhiN PE=4 SV=3,ECOLI,4.6440344548966905,4.646797747119536,4.695290553008438,4.686710164692026,4.6884748497882995,4.661457919730303,4.680584720907333,4.684453879670699
P37634,P37634,Uncharacterized protein yhiR,yhiR,>sp|P37634|YHIR_ECOLI Uncharacterized protein yhiR OS=Escherichia coli (strain K12) GN=yhiR PE=4 SV=1,ECOLI,4.825149142105871,4.816481895696142,4.769162945529612,4.777907695788337,4.793953787519136,4.793561881815263,4.763273722834389,4.79179923367312
P37636,P37636,Multidrug resistance protein MdtE,mdtE,>sp|P37636|MDTE_ECOLI Multidrug resistance protein MdtE OS=Escherichia coli (strain K12) GN=mdtE PE=1 SV=1,ECOLI,4.871562692616206,4.876598095151329,4.874539196067026,4.883784046599106,4.8847223758181135,4.882947370556539,4.8797152432015425,4.876244653700268
P37637,P37637,Multidrug resistance protein MdtF,mdtF,>sp|P37637|MDTF_ECOLI Multidrug resistance protein MdtF OS=Escherichia coli (strain K12) GN=mdtF PE=1 SV=1,ECOLI,4.81567309305963,4.806582524086169,4.805447336625352,4.811613080475,4.816362380575709,4.8087892622200705,4.824331738295426,4.819552937253599
P37642,P37642,Inner membrane protein yhjD,yhjD,>sp|P37642|YHJD_ECOLI Inner membrane protein yhjD OS=Escherichia coli (strain K12) GN=yhjD PE=1 SV=1,ECOLI,4.781433700804953,4.791006062156532,4.781732826454745,4.781932592155106,4.737390699708291,4.785869968611165,4.792640924494663,4.800014348340019
P37645,P37645,Uncharacterized protein yhjG,yhjG,>sp|P37645|YHJG_ECOLI Uncharacterized protein yhjG OS=Escherichia coli (strain K12) GN=yhjG PE=4 SV=3,ECOLI,4.901493065124598,4.902952128682353,4.908380197669366,4.901469739838352,4.908631233301457,4.90819572713994,4.924407684257752,4.915406725002925
P37647,P37647,2-dehydro-3-deoxygluconokinase,kdgK,>sp|P37647|KDGK_ECOLI 2-dehydro-3-deoxygluconokinase OS=Escherichia coli (strain K12) GN=kdgK PE=3 SV=1,ECOLI,5.02076719071442,5.040901850160206,5.037865593166395,5.051996155782184,5.042320366492882,5.042453482777584,5.046454297090263,5.041688374249532
P37648,P37648,Protein yhjJ,yhjJ,>sp|P37648|YHJJ_ECOLI Protein yhjJ OS=Escherichia coli (strain K12) GN=yhjJ PE=1 SV=1,ECOLI,4.924844508399587,4.928758635530716,4.922234039148281,4.9236962293601785,4.925988558780135,4.91914893196516,4.92897405856046,4.925687226006652
P37649,P37649,Protein YhjK,yhjK,>sp|P37649|YHJK_ECOLI Protein YhjK OS=Escherichia coli (strain K12) GN=yhjK PE=1 SV=3,ECOLI,4.663133334078512,4.6132826639898425,4.6478450012172905,4.628988138878483,4.601841809622984,4.629450060928892,4.636463948076831,4.6284779288155935
P37650,P37650,Cellulose synthase operon protein C,bcsC,>sp|P37650|BCSC_ECOLI Cellulose synthase operon protein C OS=Escherichia coli (strain K12) GN=bcsC PE=1 SV=3,ECOLI,4.77693046634636,4.763287333469,4.756929136154636,4.755468701349923,4.718586009727367,4.780931897596308,4.770616793922588,4.7887274851921795
P37651,P37651,Endoglucanase,bcsZ,>sp|P37651|GUN_ECOLI Endoglucanase OS=Escherichia coli (strain K12) GN=bcsZ PE=1 SV=1,ECOLI,4.7209776358978965,4.72309996513412,4.691345920723297,4.662752574092853,4.667427137893333,4.46185953027348,4.658805806173402,4.71404439175604
P37652,P37652,Cyclic di-GMP-binding protein,bcsB,>sp|P37652|BCSB_ECOLI Cyclic di-GMP-binding protein OS=Escherichia coli (strain K12) GN=bcsB PE=1 SV=2,ECOLI,4.696816379082059,4.701570688038289,4.677824301435889,4.714368178870117,4.709983579375836,4.702284119687776,4.6965083293083945,4.709862436600315
P37661,P37661,Phosphoethanolamine transferase eptB,eptB,>sp|P37661|EPTB_ECOLI Phosphoethanolamine transferase eptB OS=Escherichia coli (strain K12) GN=eptB PE=1 SV=3,ECOLI,4.686987218139126,4.677982338666847,4.666871178306463,4.683598369944228,4.694726921252639,4.69384369453584,4.672046119918627,4.664958739522697
P37665,P37665,Inner membrane lipoprotein YiaD,yiaD,>sp|P37665|YIAD_ECOLI Inner membrane lipoprotein YiaD OS=Escherichia coli (strain K12) GN=yiaD PE=1 SV=2,ECOLI,4.779105383326587,4.771397513642012,4.783959341124695,4.780650218135282,4.792607484822655,4.781343911341971,4.80383594378684,4.795144497462552
P37666,P37666,Glyoxylate/hydroxypyruvate reductase B,ghrB,>sp|P37666|GHRB_ECOLI Glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli (strain K12) GN=ghrB PE=1 SV=3,ECOLI,4.886691662418644,4.914475619590708,4.92622202743871,4.9302397296326514,4.917324306837779,4.925373296616514,4.9307182434688475,4.9305962695864585
P37671,P37671,HTH-type transcriptional regulator YiaJ,yiaJ,>sp|P37671|YIAJ_ECOLI HTH-type transcriptional regulator yiaJ OS=Escherichia coli (strain K12) GN=yiaJ PE=1 SV=1,ECOLI,4.731415822681567,4.7217265297287465,4.731812282769274,4.732335576001785,4.741939569410841,4.721909986706983,4.736748202872085,4.733504052576555
P37685,P37685,Aldehyde dehydrogenase B,aldB,>sp|P37685|ALDB_ECOLI Aldehyde dehydrogenase B OS=Escherichia coli (strain K12) GN=aldB PE=1 SV=2,ECOLI,5.064076318839943,5.06109651209615,5.064254953323724,5.0661419253209345,5.0612983083998095,5.068222051094334,5.0657166073230755,5.066044923409478
P37689,P37689,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",gpmI,">sp|P37689|GPMI_ECOLI 2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Escherichia coli (strain K12) GN=gpmI PE=1 SV=1",ECOLI,4.94230196719552,4.963889432642812,4.9543067294511,4.970190046746317,4.964175935472677,4.955612184010064,4.962323570451263,4.9650345858784615
P37690,P37690,Murein hydrolase activator EnvC,envC,>sp|P37690|ENVC_ECOLI Murein hydrolase activator EnvC OS=Escherichia coli (strain K12) GN=envC PE=1 SV=2,ECOLI,4.726491949192859,4.704909519576864,4.661621332746498,4.656818051343718,4.688349402162576,4.681121637142577,4.709703580810842,4.636346567411007
P37692,P37692,ADP-heptose--LPS heptosyltransferase 2,rfaF,>sp|P37692|RFAF_ECOLI ADP-heptose--LPS heptosyltransferase 2 OS=Escherichia coli (strain K12) GN=rfaF PE=1 SV=1,ECOLI,4.798059261225516,4.787585766494804,4.791573454805772,4.792794429804374,4.797895436140667,4.792609182692933,4.803925926144226,4.804571670550998
P37744,P37744,Glucose-1-phosphate thymidylyltransferase 1,rmlA1,>sp|P37744|RMLA1_ECOLI Glucose-1-phosphate thymidylyltransferase 1 OS=Escherichia coli (strain K12) GN=rmlA1 PE=1 SV=2,ECOLI,4.980627522650912,4.971555444704066,4.967822758332671,4.974974320368354,4.972437687899271,4.971557581049209,4.968080002351448,4.97547371036791
