Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P61949,P61949,Flavodoxin-1,fldA,>sp|P61949|FLAV_ECOLI Flavodoxin-1 OS=Escherichia coli (strain K12) GN=fldA PE=1 SV=2,ECOLI,31.549434103152414,31.59729574179283,31.323496204839753,31.43570672249242,31.66846507719907,31.588184337066522,31.64956000189079,31.68780595174304
P62399,P62399,50S ribosomal protein L5,rplE,>sp|P62399|RL5_ECOLI 50S ribosomal protein L5 OS=Escherichia coli (strain K12) GN=rplE PE=1 SV=2,ECOLI,32.33915587610493,33.130386199148845,33.0355057102023,33.30502575492126,33.26882140939932,33.0343783337524,33.22098129640098,33.19381263293364
P62517,P62517,Glucans biosynthesis glucosyltransferase H,mdoH,>sp|P62517|OPGH_ECOLI Glucans biosynthesis glucosyltransferase H OS=Escherichia coli (strain K12) GN=mdoH PE=1 SV=1,ECOLI,29.992326380657605,29.929164239654515,29.948912758035988,29.660318507982854,29.99737547067414,30.019860566706846,29.885024105649418,30.035945995367204
P62601,P62601,Cytoplasmic trehalase,treF,>sp|P62601|TREF_ECOLI Cytoplasmic trehalase OS=Escherichia coli (strain K12) GN=treF PE=1 SV=1,ECOLI,24.197375704990073,23.971437861688518,NA,24.007255902898933,23.754452985026763,24.756977555839605,24.577609390214977,24.54190594272406
P62615,P62615,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,ispE,>sp|P62615|ISPE_ECOLI 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase OS=Escherichia coli (strain K12) GN=ispE PE=1 SV=1,ECOLI,27.076234026787613,26.653347111895425,27.043885868978975,26.662394206141364,26.328728741743266,26.913521458398314,26.981904700539662,27.089990509510095
P62617,P62617,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",ispF,">sp|P62617|ISPF_ECOLI 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase OS=Escherichia coli (strain K12) GN=ispF PE=1 SV=1",ECOLI,28.30830930519479,29.177103931285345,29.083664070694073,29.465662942383236,29.439518200115582,29.13936156994834,29.55798019329491,29.422149300866696
P62620,P62620,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,ispG,>sp|P62620|ISPG_ECOLI 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase OS=Escherichia coli (strain K12) GN=ispG PE=1 SV=1,ECOLI,29.545545269413687,29.714569643155414,29.18246493369457,29.471341549862228,29.61008402062971,29.43641923356607,29.544054317340954,29.64700933933322
P62623,P62623,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,ispH,>sp|P62623|ISPH_ECOLI 4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS=Escherichia coli (strain K12) GN=ispH PE=1 SV=1,ECOLI,26.247052610785307,26.374743133461735,25.929485115391486,26.384551075932492,26.545493280808273,26.048224699024694,26.492928917606548,26.343313783070165
P62672,P62672,Protein ApaG,apaG,>sp|P62672|APAG_ECOLI Protein ApaG OS=Escherichia coli (strain K12) GN=apaG PE=3 SV=1,ECOLI,23.921069707474757,23.916848333795706,23.629017678245102,23.786019641667814,24.04411267737411,23.814116036064362,23.678048625078798,23.53424538522307
P62707,P62707,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",gpmA,">sp|P62707|GPMA_ECOLI 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS=Escherichia coli (strain K12) GN=gpmA PE=1 SV=2",ECOLI,33.4637050634114,33.86950433119853,34.00354137056621,33.85786994248251,34.04384829861469,34.26109261763004,33.97550468751485,34.15834452781273
P62768,P62768,UPF0325 protein yaeH,yaeH,>sp|P62768|YAEH_ECOLI UPF0325 protein yaeH OS=Escherichia coli (strain K12) GN=yaeH PE=3 SV=1,ECOLI,32.74532803290724,32.85004352874073,32.617164775106474,32.65852539028016,32.699204131871284,32.513333247082045,32.57235817686608,32.71034623334069
P62937ups,P62937ups,NA,NA,">P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)",UPS,31.896399329208826,32.50450180522985,32.173734782413476,32.554703255268166,31.62140806646,31.098851846041608,31.605583917736435,31.586055857126684
P62988ups,P62988ups,NA,NA,">P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)",UPS,31.8977807441506,31.902785088741666,32.05976070726733,31.701457476289004,33.612998199421384,34.102355812819795,33.90339170942931,33.8603978027823
P63020,P63020,Fe/S biogenesis protein NfuA,nfuA,>sp|P63020|NFUA_ECOLI Fe/S biogenesis protein nfuA OS=Escherichia coli (strain K12) GN=nfuA PE=1 SV=1,ECOLI,31.63220737179577,31.884293258694942,31.406826990314787,31.827239996540406,32.27865999293543,31.706830007954014,31.97163204155987,31.905023072062747
P63165ups,P63165ups,NA,NA,">P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)",UPS,33.27226800045257,33.40472867055736,33.28245812295535,33.09063138898583,32.304329484697476,32.405526513337875,32.14981962720878,32.00529334493481
P63177,P63177,23S rRNA (guanosine-2-O-)-methyltransferase RlmB,rlmB,>sp|P63177|RLMB_ECOLI 23S rRNA (guanosine-2-O-)-methyltransferase RlmB OS=Escherichia coli (strain K12) GN=rlmB PE=1 SV=1,ECOLI,29.74463191948438,29.424494224832227,29.353878571784982,28.994163240031458,29.409714601032643,29.33128465680833,29.481991346960324,29.327156500849455
P63183,P63183,Low affinity potassium transport system protein kup,kup,>sp|P63183|KUP_ECOLI Low affinity potassium transport system protein kup OS=Escherichia coli (strain K12) GN=kup PE=3 SV=1,ECOLI,22.87663261642114,23.282557714849577,23.990045940471987,23.146650842885403,23.7824896243372,23.639898770205992,24.664542695084677,24.17719397949161
P63204,P63204,Transcriptional regulator gadE,gadE,>sp|P63204|GADE_ECOLI Transcriptional regulator gadE OS=Escherichia coli (strain K12) GN=gadE PE=1 SV=1,ECOLI,26.016541847945323,25.524961123310604,25.016958307185764,25.055241336573324,25.011414282673996,24.76952500895031,24.902564843414254,24.710012585279316
P63224,P63224,Phosphoheptose isomerase,gmhA,>sp|P63224|GMHA_ECOLI Phosphoheptose isomerase OS=Escherichia coli (strain K12) GN=gmhA PE=1 SV=1,ECOLI,32.11199855638342,32.328159863820616,32.519312211054725,32.54360032995662,32.41229137379041,32.41928817415416,32.1860581209385,32.58014163192546
P63228,P63228,"D,D-heptose 1,7-bisphosphate phosphatase",gmhB,">sp|P63228|GMHB_ECOLI D,D-heptose 1,7-bisphosphate phosphatase OS=Escherichia coli (strain K12) GN=gmhB PE=1 SV=1",ECOLI,26.375167663932384,27.491427476270875,27.633210186118706,28.11452447627022,27.90848061873258,27.49855994042513,27.845385450459013,27.771146377318647
P63235,P63235,Probable glutamate/gamma-aminobutyrate antiporter,gadC,>sp|P63235|GADC_ECOLI Probable glutamate/gamma-aminobutyrate antiporter OS=Escherichia coli (strain K12) GN=gadC PE=1 SV=1,ECOLI,33.25970490005892,33.13760102256086,33.029682319709096,32.540897896112185,33.027814618165195,32.814835512997874,32.40521096874018,32.374282745415755
P63279ups,P63279ups,NA,NA,>P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human),UPS,32.17252000193849,32.14557367316141,31.815915274266427,31.937074390823668,28.02261115568456,27.711958829819956,28.142052178635364,28.128807048887733
P63284,P63284,Chaperone protein ClpB,clpB,>sp|P63284|CLPB_ECOLI Chaperone protein ClpB OS=Escherichia coli (strain K12) GN=clpB PE=1 SV=1,ECOLI,35.099704967187705,35.49374312158638,35.25471280591388,35.46560326646997,35.568035366906074,35.282693683505215,35.50544443311762,35.45331590548453
P63340,P63340,Inner membrane transport protein YqeG,yqeG,>sp|P63340|YQEG_ECOLI Inner membrane transport protein YqeG OS=Escherichia coli (strain K12) GN=yqeG PE=1 SV=1,ECOLI,25.28593424465804,25.363451365894065,25.128998249648717,25.21955229178832,25.35112020680924,24.87592557451234,25.24239014282817,25.26720894881964
P63386,P63386,Probable phospholipid import ATP-binding protein MlaF,mlaF,>sp|P63386|MLAF_ECOLI Probable phospholipid import ATP-binding protein MlaF OS=Escherichia coli (strain K12) GN=mlaF PE=1 SV=1,ECOLI,29.18868378628269,29.56620157613223,29.45241959979737,29.53964890954588,29.608392733493382,29.379713541932073,29.60621233006696,29.71330584689991
P63389,P63389,Uncharacterized ABC transporter ATP-binding protein YheS,yheS,>sp|P63389|YHES_ECOLI Uncharacterized ABC transporter ATP-binding protein YheS OS=Escherichia coli (strain K12) GN=yheS PE=1 SV=1,ECOLI,28.57569208756331,28.614664740639356,28.225357214325573,28.40454618194468,28.46827746225771,28.280113042854556,28.05399936915685,28.302860156728034
P63417,P63417,Uncharacterized N-acetyltransferase YhbS,yhbS,>sp|P63417|YHBS_ECOLI Uncharacterized N-acetyltransferase YhbS OS=Escherichia coli (strain K12) GN=yhbS PE=3 SV=1,ECOLI,28.990472650948174,29.769508342902974,29.485727790402397,29.760085718793253,29.659799164600507,29.531405151562396,29.596915375342487,29.752262434155664
P63883,P63883,N-acetylmuramoyl-L-alanine amidase AmiC,amiC,>sp|P63883|AMIC_ECOLI N-acetylmuramoyl-L-alanine amidase AmiC OS=Escherichia coli (strain K12) GN=amiC PE=1 SV=1,ECOLI,25.034429874242882,25.507338884447538,25.071317150778537,25.67369336767738,25.811130623417828,25.319389085367753,25.684542904186902,25.504507417936146
P64423,P64423,Zinc transport protein ZntB,zntB,>sp|P64423|ZNTB_ECOLI Zinc transport protein ZntB OS=Escherichia coli (strain K12) GN=zntB PE=1 SV=1,ECOLI,26.11938339672765,25.933438552467027,25.68146961932608,26.35585527485126,26.170884303734038,25.9124953189179,26.151037971125,25.747841408847762
P64429,P64429,Uncharacterized protein ypfJ,ypfJ,>sp|P64429|YPFJ_ECOLI Uncharacterized protein ypfJ OS=Escherichia coli (strain K12) GN=ypfJ PE=4 SV=1,ECOLI,28.67532195947807,28.407009800761273,28.41638328493643,28.01337941908253,28.52629017788202,28.483014700826367,27.8568726401559,28.18411376117133
P64448,P64448,Uncharacterized protein ynbE,ynbE,>sp|P64448|YNBE_ECOLI Uncharacterized protein ynbE OS=Escherichia coli (strain K12) GN=ynbE PE=4 SV=1,ECOLI,25.47554152685108,24.78037127401002,24.772762496289317,25.15090717925797,24.76467802766412,24.829564781960094,24.74491162004291,25.23327193239743
P64451,P64451,Uncharacterized lipoprotein ydcL,ydcL,>sp|P64451|YDCL_ECOLI Uncharacterized lipoprotein ydcL OS=Escherichia coli (strain K12) GN=ydcL PE=4 SV=1,ECOLI,31.64358812351103,32.07697097052089,32.27725542772568,31.976240909881433,32.120220165653336,32.113995281983364,31.789313425392063,32.044529168151826
P64455,P64455,Uncharacterized protein ydcY,ydcY,>sp|P64455|YDCY_ECOLI Uncharacterized protein ydcY OS=Escherichia coli (strain K12) GN=ydcY PE=4 SV=1,ECOLI,25.82392110424997,25.39973919900509,25.900896167572615,25.70257896175486,25.535713190991995,25.916436270849786,25.662905936690972,25.73706325194833
P64461,P64461,Autoinducer 2-degrading protein lsrG,lsrG,>sp|P64461|LSRG_ECOLI Autoinducer 2-degrading protein lsrG OS=Escherichia coli (strain K12) GN=lsrG PE=1 SV=1,ECOLI,27.586187253911035,27.440227640684636,27.675200123777227,26.998856689755957,27.28939131213435,27.31797756417376,26.407235719809048,26.493377069800523
P64463,P64463,Putative selenoprotein ydfZ,ydfZ,>sp|P64463|YDFZ_ECOLI Putative selenoprotein ydfZ OS=Escherichia coli (strain K12) GN=ydfZ PE=1 SV=1,ECOLI,25.60158636245219,27.42562228379245,27.178884384227842,26.969145252608644,27.59206941599378,27.557222633900075,27.386737274590264,27.610745353904043
P64467,P64467,OriC-binding nucleoid-associated protein,cnu,>sp|P64467|CNU_ECOLI OriC-binding nucleoid-associated protein OS=Escherichia coli (strain K12) GN=cnu PE=1 SV=1,ECOLI,25.93106495278936,26.11880684751246,26.16785139939625,26.39416562709119,26.80519881439408,25.81553175925337,26.477579257306687,26.23637355069471
P64483,P64483,Uncharacterized protein yeaK,yeaK,>sp|P64483|YEAK_ECOLI Uncharacterized protein yeaK OS=Escherichia coli (strain K12) GN=yeaK PE=4 SV=1,ECOLI,27.76243215494759,28.19007604155432,28.20560384452946,27.693342964239456,28.17186968389726,27.80379798557384,28.225947451383497,28.26104904577893
P64503,P64503,Uncharacterized protein yebV,yebV,>sp|P64503|YEBV_ECOLI Uncharacterized protein yebV OS=Escherichia coli (strain K12) GN=yebV PE=4 SV=1,ECOLI,28.666272295908993,28.939481805445862,28.344629836236606,29.143315846052545,28.641954077717646,28.513375549409922,29.22615187472845,29.246494995190083
P64506,P64506,Uncharacterized protein yebY,yebY,>sp|P64506|YEBY_ECOLI Uncharacterized protein yebY OS=Escherichia coli (strain K12) GN=yebY PE=4 SV=1,ECOLI,27.63459091486805,27.73906217101566,27.466320521459622,27.95044103128581,27.934028156502794,27.550055583422147,28.212391061922652,27.771591859811267
P64519,P64519,Uncharacterized protein yodD,yodD,>sp|P64519|YODD_ECOLI Uncharacterized protein yodD OS=Escherichia coli (strain K12) GN=yodD PE=4 SV=1,ECOLI,30.097393016973694,28.53396607266388,28.933586842455846,29.041209212192296,28.55667185279087,28.70522607652996,28.74192828673519,28.77549983973827
P64534,P64534,Nickel/cobalt homeostasis protein RcnB,rcnB,>sp|P64534|RCNB_ECOLI Nickel/cobalt homeostasis protein RcnB OS=Escherichia coli (strain K12) GN=rcnB PE=1 SV=1,ECOLI,29.154991401264166,29.272361177038473,29.39754490844377,29.522704309917277,29.084854660206766,29.36776307287417,29.59709101389163,29.398898635397327
P64545,P64545,Uncharacterized protein yfgG,yfgG,>sp|P64545|YFGG_ECOLI Uncharacterized protein yfgG OS=Escherichia coli (strain K12) GN=yfgG PE=4 SV=1,ECOLI,26.736467726207078,26.899592835709015,25.815663902700308,26.751783951182396,26.581340811954227,25.85385823316672,26.92718373291044,26.433989444537428
P64554,P64554,7-carboxy-7-deazaguanine synthase,queE,>sp|P64554|QUEE_ECOLI 7-carboxy-7-deazaguanine synthase OS=Escherichia coli (strain K12) GN=queE PE=1 SV=1,ECOLI,28.601472803661267,28.56448948749724,28.513633572056293,28.832576099072337,28.63532540942856,28.345357564060514,28.964093758608243,28.673557539838132
P64559,P64559,UPF0350 protein ygfY,ygfY,>sp|P64559|YGFY_ECOLI UPF0350 protein ygfY OS=Escherichia coli (strain K12) GN=ygfY PE=1 SV=1,ECOLI,25.06304447675926,23.563900953167927,24.267406961079185,24.25624270191013,23.36803691543571,24.844419473022207,24.132603000060744,24.334812112085856
P64564,P64564,Uncharacterized protein yggT,yggT,>sp|P64564|YGGT_ECOLI Uncharacterized protein yggT OS=Escherichia coli (strain K12) GN=yggT PE=3 SV=1,ECOLI,27.190194813462366,26.512382574592795,26.621140758331872,26.023358432997544,26.589874037299158,26.605008338813203,26.688662855480764,26.66210467009211
P64581,P64581,Uncharacterized protein yqjD,yqjD,>sp|P64581|YQJD_ECOLI Uncharacterized protein yqjD OS=Escherichia coli (strain K12) GN=yqjD PE=4 SV=1,ECOLI,31.841165104873767,32.01291331500707,31.98149999605955,32.23221402100579,32.30030813048624,32.15876506600236,32.22314506889641,32.23686564250234
P64585,P64585,Inner membrane protein yqjE,yqjE,>sp|P64585|YQJE_ECOLI Inner membrane protein yqjE OS=Escherichia coli (strain K12) GN=yqjE PE=1 SV=1,ECOLI,26.720173748629378,26.488494132076333,26.59378310278022,26.645566791431616,26.665966933594166,26.93546487146711,26.32402861185253,26.64317157394203
P64588,P64588,Transcriptional regulator YqjI,yqjI,>sp|P64588|YQJI_ECOLI Transcriptional regulator YqjI OS=Escherichia coli (strain K12) GN=yqjI PE=1 SV=1,ECOLI,26.58337896326146,26.725602798444122,26.943994582795796,27.008947008703924,26.740254235122826,26.887414342837495,26.87309270106259,27.08907169297916
P64596,P64596,Uncharacterized protein yraP,yraP,>sp|P64596|YRAP_ECOLI Uncharacterized protein yraP OS=Escherichia coli (strain K12) GN=yraP PE=4 SV=1,ECOLI,30.406581752035912,30.591093730548405,30.549031127772928,30.30801748856944,30.515016421722763,30.457581436904377,30.335232835089165,30.503745332327664
P64602,P64602,Probable phospholipid ABC transporter-binding protein mlaB,mlaB,>sp|P64602|MLAB_ECOLI Probable phospholipid ABC transporter-binding protein mlaB OS=Escherichia coli (strain K12) GN=mlaB PE=1 SV=1,ECOLI,26.87329207648373,28.463500667305706,28.185944557324376,28.161666618545706,28.616521841109773,28.588684070613652,28.697732718875226,28.01645180187117
P64604,P64604,Probable phospholipid ABC transporter-binding protein mlaD,mlaD,>sp|P64604|MLAD_ECOLI Probable phospholipid ABC transporter-binding protein mlaD OS=Escherichia coli (strain K12) GN=mlaD PE=1 SV=1,ECOLI,30.509183345322484,30.66858622338656,30.603637969709073,30.60841977601122,30.616666588279642,30.648576707754636,30.50994646302069,30.757171344065096
P64606,P64606,Probable phospholipid ABC transporter permease protein mlaE,mlaE,>sp|P64606|MLAE_ECOLI Probable phospholipid ABC transporter permease protein mlaE OS=Escherichia coli (strain K12) GN=mlaE PE=1 SV=1,ECOLI,25.888222592700224,26.720130201173088,27.221634706986546,27.107348361789228,27.320914615467487,26.859998328632365,26.573273542950016,26.545974009707766
P64612,P64612,Uncharacterized protein YhcM,yhcM,>sp|P64612|YHCM_ECOLI Uncharacterized protein YhcM OS=Escherichia coli (strain K12) GN=yhcM PE=1 SV=1,ECOLI,27.025598225289812,27.28958596740676,26.73588451031907,27.22805019743907,27.147431794611986,26.904145108254305,27.190441656451842,27.044055125856687
P64624,P64624,Uncharacterized protein yheO,yheO,>sp|P64624|YHEO_ECOLI Uncharacterized protein yheO OS=Escherichia coli (strain K12) GN=yheO PE=4 SV=1,ECOLI,26.787604860123242,26.956893804286004,27.198821961452694,27.118793248471743,27.35515115156958,27.60041365217607,26.871467259833793,26.960892461236416
P65292,P65292,Uncharacterized lipoprotein ygdI,ygdI,>sp|P65292|YGDI_ECOLI Uncharacterized lipoprotein ygdI OS=Escherichia coli (strain K12) GN=ygdI PE=4 SV=1,ECOLI,30.99424981404427,31.244192109982713,31.255542352757253,31.61826996329955,31.277058269489984,31.13870356735065,31.521097066314326,31.533412543858574
P65294,P65294,Uncharacterized lipoprotein ygdR,ygdR,>sp|P65294|YGDR_ECOLI Uncharacterized lipoprotein ygdR OS=Escherichia coli (strain K12) GN=ygdR PE=1 SV=1,ECOLI,27.193379572020323,28.10552796508261,28.346649061548124,28.646151512098946,28.392065193068337,28.14476046536579,28.360656351539404,28.62056410475146
P65367,P65367,Uncharacterized protein yqcA,yqcA,>sp|P65367|YQCA_ECOLI Uncharacterized protein yqcA OS=Escherichia coli (strain K12) GN=yqcA PE=3 SV=1,ECOLI,27.231873547408956,28.20099339590337,28.094543469973136,28.991079921434824,28.546070991273268,28.394284062773867,28.669682371872753,28.762591941198025
P65556,P65556,Uncharacterized Nudix hydrolase yfcD,yfcD,>sp|P65556|YFCD_ECOLI Uncharacterized Nudix hydrolase yfcD OS=Escherichia coli (strain K12) GN=yfcD PE=1 SV=1,ECOLI,27.31624998782255,27.268434231315396,27.63084494557529,27.55175999847338,27.549259436673218,27.723576686544654,27.462187949924743,27.51616032320642
P65807,P65807,Uncharacterized protein ygeY,ygeY,>sp|P65807|YGEY_ECOLI Uncharacterized protein ygeY OS=Escherichia coli (strain K12) GN=ygeY PE=3 SV=1,ECOLI,26.760286211327525,26.608956056509836,25.752863619933407,26.552860984287204,26.664147381033636,26.720387833632422,25.885777695018447,26.166374222241576
P65870,P65870,"6-carboxy-5,6,7,8-tetrahydropterin synthase",queD,">sp|P65870|QUED_ECOLI 6-carboxy-5,6,7,8-tetrahydropterin synthase OS=Escherichia coli (strain K12) GN=queD PE=1 SV=1",ECOLI,27.499668588752435,27.939309491914347,27.702808314136387,27.778885936624874,27.9957069719829,27.752154761210406,27.96605342466332,27.930324071956523
P66817,P66817,DnaA initiator-associating protein DiaA,diaA,>sp|P66817|DIAA_ECOLI DnaA initiator-associating protein diaA OS=Escherichia coli (strain K12) GN=diaA PE=1 SV=1,ECOLI,26.35487667810193,26.992096906273783,26.90939644978837,27.405521635018278,27.0101586829195,26.85300271127514,27.23680980693348,27.509231779994497
P66948,P66948,TPR repeat-containing protein yfgC,yfgC,>sp|P66948|YFGC_ECOLI TPR repeat-containing protein yfgC OS=Escherichia coli (strain K12) GN=yfgC PE=4 SV=1,ECOLI,29.047808328857165,29.359657702561964,29.218352736765638,29.6652985689712,29.659219582077366,29.231272027284966,29.456894359235687,29.64572543227059
P67080,P67080,UPF0001 protein yggS,yggS,>sp|P67080|YGGS_ECOLI UPF0001 protein yggS OS=Escherichia coli (strain K12) GN=yggS PE=1 SV=1,ECOLI,29.0863452274554,29.201568232066325,29.15833899743378,29.17338237339647,29.320692508617554,29.02767420504259,29.209797668772318,29.37652277676502
P67087,P67087,Ribosomal RNA small subunit methyltransferase I,rsmI,>sp|P67087|RSMI_ECOLI Ribosomal RNA small subunit methyltransferase I OS=Escherichia coli (strain K12) GN=rsmI PE=1 SV=1,ECOLI,27.283985760666152,27.662005263187563,27.194252418037618,27.505501463065652,27.843734794204476,27.376368280336976,27.834640506133695,27.818357640347056
P67095,P67095,Phosphodiesterase yfcE,yfcE,>sp|P67095|YFCE_ECOLI Phosphodiesterase yfcE OS=Escherichia coli (strain K12) GN=yfcE PE=1 SV=1,ECOLI,29.518301626701085,29.582273917561142,29.723379348712015,29.785879185547284,29.68591822556439,29.6478404073267,29.749153819572715,29.900505772461027
P67338,P67338,UPF0181 protein yoaH,yoaH,>sp|P67338|YOAH_ECOLI UPF0181 protein yoaH OS=Escherichia coli (strain K12) GN=yoaH PE=3 SV=1,ECOLI,25.4386689111781,25.041608888349888,25.3277310808788,24.075117621261743,25.4459923632988,25.317322976019657,25.00528036185154,24.919912412610444
P67603,P67603,UPF0267 protein yqfB,yqfB,>sp|P67603|YQFB_ECOLI UPF0267 protein yqfB OS=Escherichia coli (strain K12) GN=yqfB PE=1 SV=1,ECOLI,27.987482408426292,28.561656360230664,28.482826733641843,28.524370336982564,28.598166509433966,28.368449223975578,28.514974902385347,28.452174984079956
P67660,P67660,Uncharacterized HTH-type transcriptional regulator YhaJ,yhaJ,>sp|P67660|YHAJ_ECOLI Uncharacterized HTH-type transcriptional regulator yhaJ OS=Escherichia coli (strain K12) GN=yhaJ PE=4 SV=1,ECOLI,27.739280277854927,27.661935646808036,27.71268323763175,27.81530830224845,27.518371009392716,26.737228318943057,27.470187985580374,28.165589967289982
P67826,P67826,Copper homeostasis protein CutC,cutC,>sp|P67826|CUTC_ECOLI Copper homeostasis protein CutC OS=Escherichia coli (strain K12) GN=cutC PE=3 SV=1,ECOLI,27.169916481961007,26.9787447050817,27.15613200017939,27.009053974045283,26.856354724193203,27.145682578857457,26.6431186116476,27.37260568037263
P67910,P67910,ADP-L-glycero-D-manno-heptose-6-epimerase,hldD,>sp|P67910|HLDD_ECOLI ADP-L-glycero-D-manno-heptose-6-epimerase OS=Escherichia coli (strain K12) GN=hldD PE=1 SV=1,ECOLI,32.1542227994989,32.695107257421284,32.425808480222074,32.85738732402939,32.760464062376386,32.50222129196182,32.770319887391416,32.83272360672244
P68066,P68066,Autonomous glycyl radical cofactor,grcA,>sp|P68066|GRCA_ECOLI Autonomous glycyl radical cofactor OS=Escherichia coli (strain K12) GN=grcA PE=1 SV=1,ECOLI,31.07433736496346,30.929742590049468,31.267663617682807,30.813717071821024,30.94854732789954,31.166168206307937,30.81592886817897,30.99142770591728
P68187,P68187,Maltose/maltodextrin import ATP-binding protein MalK,malK,>sp|P68187|MALK_ECOLI Maltose/maltodextrin import ATP-binding protein MalK OS=Escherichia coli (strain K12) GN=malK PE=1 SV=1,ECOLI,29.922580486220074,29.99240145046455,30.199756932862357,30.243679660825745,30.28322657122282,30.17064557021718,30.261575793363857,30.269702508115042
P68191,P68191,Stationary-phase-induced ribosome-associated protein,sra,>sp|P68191|SRA_ECOLI Stationary-phase-induced ribosome-associated protein OS=Escherichia coli (strain K12) GN=sra PE=1 SV=1,ECOLI,32.38002511904387,31.805617184269142,32.03298086140089,31.316847634291058,31.628199560341056,32.250416344652066,30.82742750125026,31.17636031347393
P68206,P68206,UPF0337 protein yjbJ,yjbJ,>sp|P68206|YJBJ_ECOLI UPF0337 protein yjbJ OS=Escherichia coli (strain K12) GN=yjbJ PE=1 SV=1,ECOLI,31.87871002522273,31.709955892591214,32.16064803200479,31.676798988324975,31.7904461667255,32.04936750797185,31.93770728790706,31.656102711617343
P68567,P68567,Ribosomal RNA small subunit methyltransferase J,rsmJ,>sp|P68567|RSMJ_ECOLI Ribosomal RNA small subunit methyltransferase J OS=Escherichia coli (strain K12) GN=rsmJ PE=1 SV=1,ECOLI,25.942904814408692,26.054054810253284,25.676131144373006,26.034835243964224,25.71767881796913,25.709689626280223,25.92740725061805,26.069060362996844
P68679,P68679,30S ribosomal protein S21,rpsU,>sp|P68679|RS21_ECOLI 30S ribosomal protein S21 OS=Escherichia coli (strain K12) GN=rpsU PE=1 SV=2,ECOLI,32.00367952045233,31.62782296251864,32.079563051101545,31.299460973624207,31.336597438184413,31.69879245925956,31.71891064699007,31.86517642647726
P68688,P68688,Glutaredoxin-1,grxA,>sp|P68688|GLRX1_ECOLI Glutaredoxin-1 OS=Escherichia coli (strain K12) GN=grxA PE=1 SV=1,ECOLI,25.854250140193706,25.662367214219184,26.085915597355573,25.845644230882726,25.952586647557162,26.292471380296462,26.057598032084538,25.77374097027008
P68699,P68699,ATP synthase subunit c,atpE,>sp|P68699|ATPL_ECOLI ATP synthase subunit c OS=Escherichia coli (strain K12) GN=atpE PE=1 SV=1,ECOLI,30.892472750209624,30.591093730548405,30.354288253753058,30.35316556750904,30.398940505148175,30.29418822806628,30.664763917464104,30.357317724917742
P68739,P68739,Endonuclease V,nfi,>sp|P68739|NFI_ECOLI Endonuclease V OS=Escherichia coli (strain K12) GN=nfi PE=1 SV=1,ECOLI,25.983808474558113,26.43309846389666,26.75673649578581,26.197494697681332,26.41306871770347,26.472260782656704,26.598197045324312,26.526302599670107
P68767,P68767,Cytosol aminopeptidase,pepA,>sp|P68767|AMPA_ECOLI Cytosol aminopeptidase OS=Escherichia coli (strain K12) GN=pepA PE=1 SV=1,ECOLI,31.603592670247224,31.959643334436876,31.89973187228894,31.895260415482063,32.1188476142636,31.951289838628792,31.81841672897626,32.004346028612964
P68871ups;CON__Q3SX09;CON__P02070,P68871ups,NA,NA,>P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human),UPS,32.981398421379275,33.26977104933016,32.98085342303898,32.97089670064116,34.514846545858816,34.55532463883489,34.600905871624306,34.57400924862783
P68919,P68919,50S ribosomal protein L25,rplY,>sp|P68919|RL25_ECOLI 50S ribosomal protein L25 OS=Escherichia coli (strain K12) GN=rplY PE=1 SV=1,ECOLI,32.51061188117006,32.468360370688586,32.582374897356004,32.35787136936375,32.39601828355731,32.54462463689006,32.57418832861759,32.66167126790141
P69054,P69054,Succinate dehydrogenase cytochrome b556 subunit,sdhC,>sp|P69054|DHSC_ECOLI Succinate dehydrogenase cytochrome b556 subunit OS=Escherichia coli (strain K12) GN=sdhC PE=1 SV=1,ECOLI,27.930562813965285,28.07777353170568,27.44816549841009,27.53068002606165,27.926866631212153,27.288486735456043,27.998222230746617,27.74953520629322
